template_id,version,status,name_tr,goal,level,split,days_per_week,duration_weeks,session_minutes_min,session_minutes_target,session_minutes_max,equipment_profile,progression_rule_id,compatible_focus_muscles,max_extra_sets_per_focus_muscle_week,max_focus_muscles,description_tr,source_basis,modality,library_tier
forge_general_beginner_3d_gym_full_body_v29,1,active,Beginner Genel Fitness 3 Gün,general_fitness,beginner,full_body,3,8,25,35,45,full_gym,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",2,1,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_general_intermediate_4d_gym_upper_lower_v30,1,active,Intermediate Genel Fitness 4 Gün,general_fitness,intermediate,upper_lower,4,8,35,50,65,full_gym,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",4,2,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_general_beginner_2d_gym_full_body_v31,1,active,Beginner Genel Fitness 2 Gün,general_fitness,beginner,full_body,2,8,35,50,65,full_gym,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",2,1,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_general_intermediate_3d_db_full_body_v32,1,active,Intermediate Genel Fitness 3 Gün,general_fitness,intermediate,full_body,3,8,35,50,65,dumbbell_only,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",4,2,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_general_beginner_4d_db_upper_lower_v33,1,active,Beginner Genel Fitness 4 Gün,general_fitness,beginner,upper_lower,4,8,25,35,45,dumbbell_only,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",2,1,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_general_intermediate_2d_gym_full_body_v34,1,active,Intermediate Genel Fitness 2 Gün,general_fitness,intermediate,full_body,2,8,35,50,65,full_gym,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",4,2,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_general_beginner_3d_gym_full_body_v35,1,active,Beginner Genel Fitness 3 Gün,general_fitness,beginner,full_body,3,8,35,50,65,full_gym,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",2,1,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_general_intermediate_4d_gym_upper_lower_v36,1,active,Intermediate Genel Fitness 4 Gün,general_fitness,intermediate,upper_lower,4,8,35,50,65,full_gym,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",4,2,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_general_beginner_2d_db_full_body_v37,1,active,Beginner Genel Fitness 2 Gün,general_fitness,beginner,full_body,2,8,25,35,45,dumbbell_only,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",2,1,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_general_intermediate_3d_db_full_body_v38,1,active,Intermediate Genel Fitness 3 Gün,general_fitness,intermediate,full_body,3,8,35,50,65,dumbbell_only,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",4,2,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_general_beginner_4d_gym_upper_lower_v39,1,active,Beginner Genel Fitness 4 Gün,general_fitness,beginner,upper_lower,4,8,35,50,65,full_gym,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",2,1,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_general_intermediate_2d_gym_full_body_v40,1,active,Intermediate Genel Fitness 2 Gün,general_fitness,intermediate,full_body,2,8,35,50,65,full_gym,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",4,2,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_general_beginner_3d_gym_full_body_v41,1,active,Beginner Genel Fitness 3 Gün,general_fitness,beginner,full_body,3,8,25,35,45,full_gym,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",2,1,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_general_intermediate_4d_db_upper_lower_v42,1,active,Intermediate Genel Fitness 4 Gün,general_fitness,intermediate,upper_lower,4,8,35,50,65,dumbbell_only,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",4,2,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_general_beginner_2d_db_full_body_v43,1,active,Beginner Genel Fitness 2 Gün,general_fitness,beginner,full_body,2,8,35,50,65,dumbbell_only,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",2,1,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_general_intermediate_3d_gym_full_body_v44,1,active,Intermediate Genel Fitness 3 Gün,general_fitness,intermediate,full_body,3,8,35,50,65,full_gym,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",4,2,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_general_beginner_4d_gym_upper_lower_v45,1,active,Beginner Genel Fitness 4 Gün,general_fitness,beginner,upper_lower,4,8,25,35,45,full_gym,linear_beginner,"chest,lats,upper_back,quads,hamstrings,glutes,core",2,1,"Kuvvet, hareket kalitesi ve kondisyonu dengeli geliştiren program.",FORGE Programming Bible + deterministic archetype expansion v2,general_fitness,reviewed_generated
forge_home_intermediate_2d_bw_full_body_v01,1,active,Intermediate Ev Programı 2 Gün Bodyweight,general_fitness,intermediate,full_body,2,8,20,30,40,bodyweight_home,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",4,2,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_3d_band_full_body_v02,1,active,Beginner Ev Programı 3 Gün Band,general_fitness,beginner,full_body,3,8,30,40,50,resistance_band_bodyweight,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_4d_bw_full_body_v03,1,active,Beginner Ev Programı 4 Gün Bodyweight,general_fitness,beginner,full_body,4,8,30,40,50,bodyweight_home,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_intermediate_2d_band_full_body_v04,1,active,Intermediate Ev Programı 2 Gün Band,general_fitness,intermediate,full_body,2,8,30,40,50,resistance_band_bodyweight,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",4,2,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_3d_bw_full_body_v05,1,active,Beginner Ev Programı 3 Gün Bodyweight,general_fitness,beginner,full_body,3,8,20,30,40,bodyweight_home,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_4d_band_full_body_v06,1,active,Beginner Ev Programı 4 Gün Band,general_fitness,beginner,full_body,4,8,30,40,50,resistance_band_bodyweight,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_intermediate_2d_bw_full_body_v07,1,active,Intermediate Ev Programı 2 Gün Bodyweight,general_fitness,intermediate,full_body,2,8,30,40,50,bodyweight_home,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",4,2,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_3d_band_full_body_v08,1,active,Beginner Ev Programı 3 Gün Band,general_fitness,beginner,full_body,3,8,30,40,50,resistance_band_bodyweight,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_4d_bw_full_body_v09,1,active,Beginner Ev Programı 4 Gün Bodyweight,general_fitness,beginner,full_body,4,8,20,30,40,bodyweight_home,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_intermediate_2d_band_full_body_v10,1,active,Intermediate Ev Programı 2 Gün Band,general_fitness,intermediate,full_body,2,8,30,40,50,resistance_band_bodyweight,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",4,2,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_3d_bw_full_body_v11,1,active,Beginner Ev Programı 3 Gün Bodyweight,general_fitness,beginner,full_body,3,8,30,40,50,bodyweight_home,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_4d_band_full_body_v12,1,active,Beginner Ev Programı 4 Gün Band,general_fitness,beginner,full_body,4,8,30,40,50,resistance_band_bodyweight,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_intermediate_2d_bw_full_body_v13,1,active,Intermediate Ev Programı 2 Gün Bodyweight,general_fitness,intermediate,full_body,2,8,20,30,40,bodyweight_home,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",4,2,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_3d_band_full_body_v14,1,active,Beginner Ev Programı 3 Gün Band,general_fitness,beginner,full_body,3,8,30,40,50,resistance_band_bodyweight,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_4d_bw_full_body_v15,1,active,Beginner Ev Programı 4 Gün Bodyweight,general_fitness,beginner,full_body,4,8,30,40,50,bodyweight_home,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_intermediate_2d_band_full_body_v16,1,active,Intermediate Ev Programı 2 Gün Band,general_fitness,intermediate,full_body,2,8,30,40,50,resistance_band_bodyweight,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",4,2,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_3d_bw_full_body_v17,1,active,Beginner Ev Programı 3 Gün Bodyweight,general_fitness,beginner,full_body,3,8,20,30,40,bodyweight_home,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_4d_band_full_body_v18,1,active,Beginner Ev Programı 4 Gün Band,general_fitness,beginner,full_body,4,8,30,40,50,resistance_band_bodyweight,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_intermediate_2d_bw_full_body_v19,1,active,Intermediate Ev Programı 2 Gün Bodyweight,general_fitness,intermediate,full_body,2,8,30,40,50,bodyweight_home,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",4,2,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_3d_band_full_body_v20,1,active,Beginner Ev Programı 3 Gün Band,general_fitness,beginner,full_body,3,8,30,40,50,resistance_band_bodyweight,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_4d_bw_full_body_v21,1,active,Beginner Ev Programı 4 Gün Bodyweight,general_fitness,beginner,full_body,4,8,20,30,40,bodyweight_home,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_intermediate_2d_band_full_body_v22,1,active,Intermediate Ev Programı 2 Gün Band,general_fitness,intermediate,full_body,2,8,30,40,50,resistance_band_bodyweight,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",4,2,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_3d_bw_full_body_v23,1,active,Beginner Ev Programı 3 Gün Bodyweight,general_fitness,beginner,full_body,3,8,30,40,50,bodyweight_home,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_4d_band_full_body_v24,1,active,Beginner Ev Programı 4 Gün Band,general_fitness,beginner,full_body,4,8,30,40,50,resistance_band_bodyweight,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_intermediate_2d_bw_full_body_v25,1,active,Intermediate Ev Programı 2 Gün Bodyweight,general_fitness,intermediate,full_body,2,8,20,30,40,bodyweight_home,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",4,2,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_3d_band_full_body_v26,1,active,Beginner Ev Programı 3 Gün Band,general_fitness,beginner,full_body,3,8,30,40,50,resistance_band_bodyweight,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_4d_bw_full_body_v27,1,active,Beginner Ev Programı 4 Gün Bodyweight,general_fitness,beginner,full_body,4,8,30,40,50,bodyweight_home,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_intermediate_2d_band_full_body_v28,1,active,Intermediate Ev Programı 2 Gün Band,general_fitness,intermediate,full_body,2,8,30,40,50,resistance_band_bodyweight,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",4,2,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_3d_bw_full_body_v29,1,active,Beginner Ev Programı 3 Gün Bodyweight,general_fitness,beginner,full_body,3,8,20,30,40,bodyweight_home,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_home_beginner_4d_band_full_body_v30,1,active,Beginner Ev Programı 4 Gün Band,general_fitness,beginner,full_body,4,8,30,40,50,resistance_band_bodyweight,rep_goal,"chest,lats,upper_back,side_delts,quads,hamstrings,glutes,core",2,1,Ev ortamında uygulanabilen dengeli ve düşük ekipmanlı program.,FORGE Programming Bible + deterministic archetype expansion v2,home,reviewed_generated
forge_yoga_beginner_2d_home_flow_v01,1,active,Beginner Yoga Akışı 2 Gün,general_fitness,beginner,custom,2,6,15,20,30,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",2,1,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_intermediate_3d_home_flow_v02,1,active,Intermediate Yoga Akışı 3 Gün,general_fitness,intermediate,custom,3,6,25,30,40,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",4,2,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_advanced_4d_home_flow_v03,1,active,Advanced Yoga Akışı 4 Gün,general_fitness,advanced,custom,4,6,35,40,50,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",4,2,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_beginner_5d_home_flow_v04,1,active,Beginner Yoga Akışı 5 Gün,general_fitness,beginner,custom,5,6,45,50,60,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",2,1,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_intermediate_2d_home_flow_v05,1,active,Intermediate Yoga Akışı 2 Gün,general_fitness,intermediate,custom,2,6,15,20,30,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",4,2,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_advanced_3d_home_flow_v06,1,active,Advanced Yoga Akışı 3 Gün,general_fitness,advanced,custom,3,6,25,30,40,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",4,2,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_beginner_4d_home_flow_v07,1,active,Beginner Yoga Akışı 4 Gün,general_fitness,beginner,custom,4,6,35,40,50,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",2,1,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_intermediate_5d_home_flow_v08,1,active,Intermediate Yoga Akışı 5 Gün,general_fitness,intermediate,custom,5,6,45,50,60,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",4,2,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_advanced_2d_home_flow_v09,1,active,Advanced Yoga Akışı 2 Gün,general_fitness,advanced,custom,2,6,15,20,30,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",4,2,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_beginner_3d_home_flow_v10,1,active,Beginner Yoga Akışı 3 Gün,general_fitness,beginner,custom,3,6,25,30,40,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",2,1,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_intermediate_4d_home_flow_v11,1,active,Intermediate Yoga Akışı 4 Gün,general_fitness,intermediate,custom,4,6,35,40,50,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",4,2,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_advanced_5d_home_flow_v12,1,active,Advanced Yoga Akışı 5 Gün,general_fitness,advanced,custom,5,6,45,50,60,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",4,2,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_beginner_2d_home_flow_v13,1,active,Beginner Yoga Akışı 2 Gün,general_fitness,beginner,custom,2,6,15,20,30,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",2,1,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_intermediate_3d_home_flow_v14,1,active,Intermediate Yoga Akışı 3 Gün,general_fitness,intermediate,custom,3,6,25,30,40,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",4,2,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_advanced_4d_home_flow_v15,1,active,Advanced Yoga Akışı 4 Gün,general_fitness,advanced,custom,4,6,35,40,50,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",4,2,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_beginner_5d_home_flow_v16,1,active,Beginner Yoga Akışı 5 Gün,general_fitness,beginner,custom,5,6,45,50,60,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",2,1,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_intermediate_2d_home_flow_v17,1,active,Intermediate Yoga Akışı 2 Gün,general_fitness,intermediate,custom,2,6,15,20,30,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",4,2,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_advanced_3d_home_flow_v18,1,active,Advanced Yoga Akışı 3 Gün,general_fitness,advanced,custom,3,6,25,30,40,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",4,2,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_beginner_4d_home_flow_v19,1,active,Beginner Yoga Akışı 4 Gün,general_fitness,beginner,custom,4,6,35,40,50,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",2,1,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_intermediate_5d_home_flow_v20,1,active,Intermediate Yoga Akışı 5 Gün,general_fitness,intermediate,custom,5,6,45,50,60,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",4,2,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_advanced_2d_home_flow_v21,1,active,Advanced Yoga Akışı 2 Gün,general_fitness,advanced,custom,2,6,15,20,30,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",4,2,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_beginner_3d_home_flow_v22,1,active,Beginner Yoga Akışı 3 Gün,general_fitness,beginner,custom,3,6,25,30,40,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",2,1,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_intermediate_4d_home_flow_v23,1,active,Intermediate Yoga Akışı 4 Gün,general_fitness,intermediate,custom,4,6,35,40,50,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",4,2,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_advanced_5d_home_flow_v24,1,active,Advanced Yoga Akışı 5 Gün,general_fitness,advanced,custom,5,6,45,50,60,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",4,2,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_yoga_beginner_2d_home_flow_v25,1,active,Beginner Yoga Akışı 2 Gün,general_fitness,beginner,custom,2,6,15,20,30,bodyweight_home,rep_goal,"mobility,core,hips,shoulders,hamstrings",2,1,"Nefes, mobilite, denge ve kontrollü akış odaklı yoga programı.",FORGE Programming Bible + deterministic archetype expansion v2,yoga,reviewed_generated
forge_pilates_beginner_2d_home_mat_v01,1,active,Beginner Mat Pilates 2 Gün,general_fitness,beginner,custom,2,6,15,20,30,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",2,1,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_intermediate_3d_home_mat_v02,1,active,Intermediate Mat Pilates 3 Gün,general_fitness,intermediate,custom,3,6,25,30,40,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",4,2,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_advanced_4d_home_mat_v03,1,active,Advanced Mat Pilates 4 Gün,general_fitness,advanced,custom,4,6,35,40,50,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",4,2,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
